id,cid,tag,blabel,publicview,imgvh,title1,creator1,contributor1,contributor2,contributor3,contributor4,contributor5,contributor6,contributor7,contributor8,contributor9,subject1,subject2,subject3,description1,description2,description3,description4,publisher1,date1,type1,type2,format1,identifier1,identifier2,source1,language1,relation1,coverage1,pdffile,pdfsize,donated
569,0,0012_003049_000769,Critic's Choice,1,650,Critic's Choice,University of Tennessee Theatre Department,"Levin, Ira",,,,"Soper, Paul L.",,,,The Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,The Carousel Theatre,"Playbill, July 9-13, 16-17, 1963, The Carousel Theatre, Directed by Paul L. Soper.",1962-63,1960/61-1969/70,"Knoxville, Tenn. : The University of Tennessee",1963-07-09,Text,,image/jpeg,0235,,,English,,"July 9-13, 16-17, 1963",0012_003049_000769.pdf,3083918,
570,0,0012_003049_000770,Present Laughter,1,650,Present Laughter,University of Tennessee Theatre Department,"Coward, Noel",,,,"Soper, Paul L.",,,,The Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,The Carousel Theatre,"Playbill, July 13-16, 20-22, 1966, The Carousel Theatre, Directed by Paul L. Soper.",1965-66,1960/61-1969/70,"Knoxville, Tenn. : The University of Tennessee",1966-07-13,Text,,image/jpeg,0235,,,English,,"July 13-16, 20-22, 1966",0012_003049_000770.pdf,2879600,
571,0,0012_003049_000771,A Raisin In The Sun,1,650,A Raisin In The Sun,University of Tennessee Theatre Department,"Hansberry, Lorraine",,,,"Cooke, Thomas",,,,The Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,The Carousel Theatre,"Playbill, July 27-30, Aug 2-4, 1966, The Carousel Theatre, Directed by Thomas Cooke.",1965-66,1960/61-1969/70,"Knoxville, Tenn. : The University of Tennessee",1966-07-27,Text,,image/jpeg,0235,,,English,,"July 27-30, Aug 2-4, 1966",0012_003049_000771.pdf,3437746,
572,0,0012_003049_000772,Who's Afraid of Virginia Woolf?,1,650,Who's Afraid of Virginia Woolf?,University of Tennessee Theatre Department,"Albee, Edward",,,,"Cooke, Thomas","Fields, Fred",,,The Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,The Carousel Theatre,"Playbill, May 2-4, 7-10, 1968, The Carousel Theatre, Directed by Thomas Cooke.",1967-68,1960/61-1969/70,"Knoxville, Tenn. : The University of Tennessee",1968-05-02,Text,,image/jpeg,0235,,,English,,"May 2-4, 7-10, 1968",0012_003049_000772.pdf,3403603,
573,0,0012_003049_000773,The Odd Couple,1,650,The Odd Couple,University of Tennessee Theatre Department,"Simon, Neil",,,,"Cooke, Thomas",,,,The Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,The Carousel Theatre,"Playbill, August 1-3, 6-9, 1968, The Carousel Theatre, Directed by Thomas Cooke.",1967-68,1960/61-1969/70,"Knoxville, Tenn. : The University of Tennessee",1968-08-01,Text,,image/jpeg,0235,,,English,,"Aug 1-3, 6-9, 1968",0012_003049_000773.pdf,3601100,
574,0,0012_003049_000774,The Crucible,1,650,The Crucible,University of Tennessee Theatre Department,"Miller, Arthur",,,,"Harris, Albert J.",,,,The Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,UT Theatre,"Playbill, September 30, October 1-15, 1988, The Carousel Theatre, Directed by Albert J. Harris.",1988-89,1980/81-1989/90,"Knoxville, Tenn. : The University of Tennessee",1988-09-30,Text,,image/jpeg,0235,,,English,,"Sept 30, Oct 1-15, 1988",0012_003049_000774.pdf,12107335,
575,0,0012_003049_000775,The Marriage of Bette and Boo,1,650,The Marriage of Bette and Boo,University of Tennessee Theatre Department,"Durang, Christopher",,,,"Doherty, Patricia",,,,Clarence Brown Lab Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,UT Theatre,"Playbill, March 1-16, 1991, Clarence Brown Lab Theatre, Directed by Patricia Doherty",1990-91,1990-91-1999/2000,"Knoxville, Tenn. : The University of Tennessee",1991-03-01,Text,,image/jpeg,0235,,,English,,"Mar 1-16, 1991",0012_003049_000775.pdf,3671641,
576,0,0012_003049_000776,Grease!,1,650,Grease!,University of Tennessee Theatre Department,"Jacobs, Jim","Casey, Warren",,,"Craven, Elizabeth",,,,Clarence Brown Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Clarence Brown Company,"Playbill, October 11-27, 1996, Clarence Brown Theatre, Directed by Elizabeth Craven",1996-97,1990/91-1999/2000,"Knoxville, Tenn. : The University of Tennessee",1996-10-11,Text,,image/jpeg,0235,,,English,,"Oct 11-27, 1996",0012_003049_000776.pdf,7680088,
577,0,0012_003049_000777,The Woman In Black,1,650,The Woman In Black,University of Tennessee Theatre Department,"Mallatratt, Stephen","Hill, Susan",,,"Speas, Bruce",,,,Clarence Brown Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Clarence Brown Company,"Playbill, October 13-28, 2000, Clarence Brown Theatre, Directed by Bruce Speas.",2000-01,2000/01-2010/11,"Knoxville, Tenn. : The University of Tennessee",2000-10-13,Text,,image/jpeg,0235,,,English,,"Oct 13-28, 2000",0012_003049_000777.pdf,6845187,
578,0,0012_003049_000778,Proof,1,650,Proof,University of Tennessee Theatre Department,"Auburn, David",,,,"Speas, Bruce",,,,Clarence Brown Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Clarence Brown Company,"Playbill, September 17-21, 2003, Clarence Brown Theatre, Directed by Bruce Speas.",2003-04,2000/01-2010/11,"Knoxville, Tenn. : The University of Tennessee",2003-09-17,Text,,image/jpeg,0235,,,English,,"Sept 17-21, 2003",0012_003049_000778.pdf,2132066,
579,0,0012_003049_000779,Scenes From An Execution,1,650,Scenes From An Execution,University of Tennessee Theatre Department,"Barker, Howard",,,,"Rand, Randolph Curtis",,,,Ula Love Doughty Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Clarence Brown Company,"Playbill, April 23-25, 2004, Ula Love Doughty Carousel Theatre, Directed by Randolph Curtis Rand.",2003-04,2000/01-2010/11,"Knoxville, Tenn. : The University of Tennessee",2004-04-23,Text,,image/jpeg,0235,,,English,,"Apr 23-25, 2004",0012_003049_000779.pdf,3550630,
580,0,0012_003049_000780,Polly with a Past,1,650,Polly with a Past,University of Tennessee Theatre Department,"Middleton, George","Bolton, Guy",,,"Stevens, C.G.",,,,Alumni Memorial Auditorium,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,UT Faculty Players,"Playbill, May 13, 1935, Memorial Auditorium, Directed by C.G. Stevens",1934-35,1930/31-1939/40,"Knoxville, Tenn. : The University of Tennessee",1935-05-13,Text,,image/jpeg,0235,,,English,,"May 13, 1935",0012_003049_000780.pdf,938084,
581,0,0012_003049_000781,Adam and Eva,1,650,Adam and Eva,University of Tennessee Theatre Department,"Bolton, Guy","Middleton, George",,,"Stevens, C.G.",,,,Alumni Memorial Auditorium,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,UT Faculty Players,"Playbill, November 26, 1935, Alumni Memorial Auditorium, Directed by C.G. Stevens",1935-36,1930/31-1939/40,"Knoxville, Tenn. : The University of Tennessee",1935-11-26,Text,,image/jpeg,0235,,,English,,"Nov 26, 1935",0012_003049_000781.pdf,1153342,
582,0,0012_003049_000782,Lady Windermere's Fan,1,650,Lady Windermere's Fan,University of Tennessee Theatre Department,"Wilde, Oscar",,,,"Stevens, C.G.",,,,Alumni Memorial Auditorium,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,UT Faculty Players,"Playbill, March 10, 1936, Alumni Memorial Auditorium, Directed by C.G. Stevens",1935-36,1930/31-1939/40,"Knoxville, Tenn. : The University of Tennessee",1936-03-10,Text,,image/jpeg,0235,,,English,,"Mar 10, 1936",0012_003049_000782.pdf,1118701,
583,0,0012_003049_000783,The First Apple,1,650,The First Apple,University of Tennessee Theatre Department,"Starling, Lynn",,,,"Stevens, C.G.",,,,Alumni Memorial Auditorium,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,UT Faculty Players,"Playbill, May 26, 1936, Alumni Memorial Auditorium, Directed by C.G. Stevens",1935-36,1930/31-1939/40,"Knoxville, Tenn. : The University of Tennessee",1936-05-26,Text,,image/jpeg,0235,,,English,,"May 26, 1936",0012_003049_000783.pdf,1153670,
584,0,0012_003049_000784,The First Mrs. Fraser,1,650,The First Mrs. Fraser,University of Tennessee Theatre Department,"Ervine, St. John G.",,,,"Richards, John Jr.",,,,Alumni Memorial Auditorium,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,UT Faculty Players,"Playbill, February 2, 1937, Alumni Memorial Auditorium, Directed by John Richards Jr.",1936-37,1930/31-1939/40,"Knoxville, Tenn. : The University of Tennessee",1937-02-02,Text,,image/jpeg,0235,,,English,,"Feb 2, 1937",0012_003049_000784.pdf,1019955,
585,0,0012_003049_000785,The Dover Road,1,650,The Dover Road,University of Tennessee Theatre Department,"Milne, A.A.",,,,"Richards, John Jr.",,,,Alumni Memorial Auditorium,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,UT Faculty Players,"Playbill, May 17, 1937, Alumni Memorial Auditorium, Directed by John Richards Jr.",1936-37,1930/31-1939/40,"Knoxville, Tenn. : The University of Tennessee",1937-05-17,Text,,image/jpeg,0235,,,English,,"May 17, 1937",0012_003049_000785.pdf,1019943,
586,0,0012_003049_000786,The Ghost Train,1,650,The Ghost Train,University of Tennessee Theatre Department,"Ridely, Arnold",,,,"Richards, John Jr.",,,,Alumni Memorial Auditorium,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,UT Faculty Players,"Playbill, December 7, 1937, Alumni Memorial Auditorium, Directed by John Richards Jr.",1937-38,1930/31-1939/40,"Knoxville, Tenn. : The University of Tennessee",1937-12-07,Text,,image/jpeg,0235,,,English,,"Dec 7, 1937",0012_003049_000786.pdf,1308984,
587,0,0012_003049_000787,Hedda Gabler,1,650,Hedda Gabler,University of Tennessee Theatre Department,"Ibsen, Henrik",,,,"Richards, John Jr.",,,,Alumni Memorial Auditorium,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,UT Faculty Players,"Playbill, March 9, 1938, Alumni Memorial Auditorium, Directed by John Richards Jr.",1937-38,1930/31-1939/40,"Knoxville, Tenn. : The University of Tennessee",1938-03-09,Text,,image/jpeg,0235,,,English,,"Mar 9, 1938",0012_003049_000787.pdf,1132727,
588,0,0012_003049_000788,Hedda Gabler,1,650,Hedda Gabler,University of Tennessee Theatre Department,"Ibsen, Henrik",,,,"Richards, John Jr.",,,,Alumni Memorial Auditorium,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,UT Faculty Players,"Playbill, March 19, 1938, Tyson Junior High School, Directed by John Richards Jr.",1937-38,1930/31-1939/40,"Knoxville, Tenn. : The University of Tennessee",1938-03-19,Text,,image/jpeg,0235,,,English,,"Mar 19, 1938",0012_003049_000788.pdf,1100472,
589,0,0012_003049_000789,Twelfth Night,1,650,Twelfth Night,University of Tennessee Theatre Department,"Shakespeare, William",,,,"Richards, John Jr.",,,,Tyson Junior High School,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,UT Faculty Players,"Playbill, May 18, 1938, Tyson Junior High School, Directed by John Richards Jr.",1937-38,1930/31-1939/40,"Knoxville, Tenn. : The University of Tennessee",1938-05-18,Text,,image/jpeg,0235,,,English,,"May 18, 1938",0012_003049_000789.pdf,1140966,
590,0,0012_003049_000790,The Importance of Being Earnest,1,650,The Importance of Being Earnest,University of Tennessee Theatre Department,"Wilde, Oscar",,,,"Richards, John Jr.",,,,Tyson Junior High School,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,UT Faculty Players,"Playbill, December 6, 1938, Tyson Junior High School, Directed by John Richards Jr.",1938-39,1930/31-1939/40,"Knoxville, Tenn. : The University of Tennessee",1938-12-06,Text,,image/jpeg,0235,,,English,,"Dec 6, 1938",0012_003049_000790.pdf,1116782,
591,0,0012_003049_000791,Berkeley Square,1,650,Berkeley Square,University of Tennessee Theatre Department,"Balderston, John L.",,,,"Richards, John Jr.",,,,Tyson Junior High School,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,UT Faculty Players,"Playbill, February 28, 1939, Tyson Junior High School, Directed by John Richards Jr.",1938-39,1930/31-1939/40,"Knoxville, Tenn. : The University of Tennessee",1939-02-28,Text,,image/jpeg,0235,,,English,,"Feb 28, 1939",0012_003049_000791.pdf,1262882,
592,0,0012_003049_000792,Tonight at 8:30,1,650,Tonight at 8:30,University of Tennessee Theatre Department,"Coward, Noel",,,,"Richards, John Jr.",,,,Tyson Junior High School,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,UT Faculty Players,"Playbill, April 28, 1939, Tyson Junior High School, Directed by John Richards Jr.",1938-39,1930/31-1939/40,"Knoxville, Tenn. : The University of Tennessee",1939-04-28,Text,,image/jpeg,0235,,,English,,"Apr 28, 1939",0012_003049_000792.pdf,1203119,
593,0,0012_003049_000793,Post Road,1,650,Post Road,University of Tennessee Theatre Department,"Steele, Wilbur Daniel","Mitchell, Norma",,,"Richards, John Jr.",,,,Tyson Junior High School,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,UT Faculty Players,"Playbill, December 5, 1939, Tyson Junior High School, Directed by John Richards Jr.",1939-40,1930/31-1939/40,"Knoxville, Tenn. : The University of Tennessee",1939-12-05,Text,,image/jpeg,0235,,,English,,"Dec 5, 1939",0012_003049_000793.pdf,1199683,
594,0,0012_003049_000794,Early Autumn,1,650,Early Autumn,University of Tennessee Theatre Department,"Davenport, John S.",,,,"Richards, John Jr.",,,,Tyson Junior High School,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,UT Faculty Players,"Playbill, February 13, 1940, Tyson Junior High School, Directed by John Richards Jr.",1939-40,1930/31-1939/40,"Knoxville, Tenn. : The University of Tennessee",1940-02-13,Text,,image/jpeg,0235,,,English,,"Feb 13, 1940",0012_003049_000794.pdf,1188147,
595,0,0012_003049_000795,Early Autumn,1,650,Early Autumn,University of Tennessee Theatre Department,"Davenport, John S.",,,,"Richards, John Jr.",,,,Norris School,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,UT Faculty Players,"Playbill, March 2, 1940, Norris School, Directed by John Richards Jr.",1939-40,1930/31-1939/40,"Knoxville, Tenn. : The University of Tennessee",1940-03-02,Text,,image/jpeg,0235,,,English,,"Mar 2, 1940",0012_003049_000795.pdf,1458107,
596,0,0012_003049_000796,Holiday,1,650,Holiday,University of Tennessee Theatre Department,"Barry, Philip",,,,"Sams, Oscar E.",,,,Tyson Junior High School,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,UT Faculty Players,"Playbill, April 30, 1940, Tyson Junior High School, Directed by Oscar E. Sams",1939-40,1930/31-1939/40,"Knoxville, Tenn. : The University of Tennessee",1940-04-30,Text,,image/jpeg,0235,,,English,,"Apr 30, 1940",0012_003049_000796.pdf,1445718,
597,0,0012_003049_000797,Flowers of the Forest,1,650,Flowers of the Forest,University of Tennessee Theatre Department,"Druten, John Van",,,,"Davenport, John S.",,,,Tyson Junior High School,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,UT Faculty Players,"Playbill, November 19, 1940, Tyson Junior High School, Directed by John S. Davenport",1940-41,1940/41-1949/50,"Knoxville, Tenn. : The University of Tennessee",1940-11-19,Text,,image/jpeg,0235,,,English,,"Nov 19, 1940",0012_003049_000797.pdf,1269242,
598,0,0012_003049_000798,When Ladies Meet,1,650,When Ladies Meet,University of Tennessee Theatre Department,"Crothers, Rachel",,,,"Richards, John Jr.",,,,Tyson Junior High School,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,UT Faculty Players,"Playbill, February 11, 1941, Tyson Junior High School, Directed by John Richards, Jr.",1940-41,1940/41-1949/50,"Knoxville, Tenn. : The University of Tennessee",1941-02-11,Text,,image/jpeg,0235,,,English,,"Feb 11, 1941",0012_003049_000798.pdf,1560506,
599,0,0012_003049_000799,Ladies In Retirement,1,650,Ladies In Retirement,University of Tennessee Theatre Department,"Percy, Edward","Denham, Reginald",,,"Richards, John Jr.",,,,Tyson Junior High School,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,UT Faculty Players,"Playbill, November 25, 1941, Tyson Junior High School, Directed by John Richards Jr.",1941-42,1940/41-1949/50,"Knoxville, Tenn. : The University of Tennessee",1941-11-25,Text,,image/jpeg,0235,,,English,,"Nov 25, 1941",0012_003049_000799.pdf,1075169,
600,0,0012_003049_000800,Craig's Wife,1,650,Craig's Wife,University of Tennessee Theatre Department,"Kelly, George",,,,"Richards, John Jr.",,,,Tyson Junior High School,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,UT Faculty Players,"Playbill, February 24, 1941, Tyson Junior High School, Directed by John Richards Jr.",1941-42,1940/41-1949/50,"Knoxville, Tenn. : The University of Tennessee",1942-02-24,Text,,image/jpeg,0235,,,English,,"Feb 24, 1942",0012_003049_000800.pdf,1070887,
601,0,0012_003049_000801,Shadow and Substance,1,650,Shadow and Substance,University of Tennessee Theatre Department,"Carroll, Paul Vincent",,,,"Willis, J. Alvin",,,,Tyson Junior High School,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,UT Faculty Players,"Playbill, April 29, 1941, Tyson Junior High School, Directed by J. Alvin Willis.",1940-41,1940/41-1949/50,"Knoxville, Tenn. : The University of Tennessee",1941-04-29,Text,,image/jpeg,0235,,,English,,"Apr 29, 1941",0012_003049_000801.pdf,1135908,
602,0,0012_003049_000802,Charley's Aunt,1,650,Charley's Aunt,University of Tennessee Theatre Department,"Thomas, Brandon",,,,"Richards, John Jr.",,,,Tyson Junior High School,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,UT Faculty Players,"Playbill, April 28-29, 1942, Tyson Junior High School, Directed by John Richards Jr.",1941-42,1940/41-1949/50,"Knoxville, Tenn. : The University of Tennessee",1942-04-28,Text,,image/jpeg,0235,,,English,,"Apr 28-29, 1942",0012_003049_000802.pdf,1043735,
603,0,0012_003049_000803,A Hatful Of Rain,1,650,A Hatful Of Rain,University of Tennessee Theatre Department,"Gazzo, Michael",,,,"Soper, Paul L.",,,,The Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,The Carousel Theatre,"Playbill, July 10-14, 17-18, 1962, The Carousel Theatre, Directed by Paul L. Soper.",1961-62,1960/61-1969/70,"Knoxville, Tenn. : The University of Tennessee",1962-07-10,Text,,image/jpeg,0235,,,English,,"July 10-14, 17-18, 1962",0012_003049_000803.pdf,3750582,
604,0,0012_003049_000804,The Merry Wives of Windsor,1,650,The Merry Wives of Windsor,University of Tennessee Theatre Department,"Shakespeare, William",,,,"Buckley, Kate",,,,Clarence Brown Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Clarence Brown Theatre,"Playbill, February 24 - March 13, 2011, Clarence Brown Theatre, Directed by Kate Buckley.",2010-11,2010/11-2019/20,"Knoxville, Tenn. : The University of Tennessee",2011-02-24,Text,,image/jpeg,0235,,,English,,"Feb 24-Mar 13, 2011",0012_003049_000804.pdf,13310553,
605,0,0012_003049_000805,Phaedra,1,650,Phaedra,University of Tennessee Theatre Department,"Racine, Jean","Rawlings, Margaret",,,"van den Berg, Klaus",,,,Clarence Brown Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Clarence Brown Theatre,"Playbill, March 31 - April 10, 2011, Clarence Brown Theatre, Directed by Klaus van den Berg.",2010-11,2010/11-2019/20,"Knoxville, Tenn. : The University of Tennessee",2011-03-31,Text,,image/jpeg,0235,,,English,,"Mar 31-Apr 10, 2011",0012_003049_000805.pdf,3792508,
606,0,0012_003049_000806,The Music Man,1,650,The Music Man,University of Tennessee Theatre Department,"Willson, Meredith",,,,"Brainin, Risa",,,,Clarence Brown Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Clarence Brown Theatre,"Playbill, April 21 - May 15, 2011, Clarence Brown Theatre, Directed by Risa Brainin.",2010-11,2010/11-2019/20,"Knoxville, Tenn. : The University of Tennessee",2011-04-21,Text,,image/jpeg,0235,,,English,,"Apr 21-May 15, 2011",0012_003049_000806.pdf,14759100,
608,0,0012_003049_000855,Fire; Viet Rock,1,650,Fire; Viet Rock,University of Tennessee Theatre Department,"Schumann, Peter","Terry, Megan",,,"Harville, Ben","Cooke, Thomas","Young, Steve",,Carousel Theatre,University of Tennessee (Knoxville campus) -- Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,,1970-71,,"Knoxville, Tenn. : The University of Tennessee",1971-04-09,Text,,image/jpeg,0235,,,English,,"Apr 9-17, 1971",0012_003049_000855.pdf,2363994,
609,0,0012_003049_000854,Damn Yankees,1,650,Damn Yankees,University of Tennessee Theatre Department,"Abbott, George","Wallop, Douglass",,,"Harris, Albert","Everett, Jeanne (Music)",,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,,1969-70,,"Knoxville, Tenn. : The University of Tennessee",1970-08-13,Text,,image/jpeg,0235,,,English,,"Aug 13-15, 17-19, 21, 1970",0012_003049_000854.pdf,3042711,
610,0,0012_003049_000853,The Star-Spangled Girl,1,650,The Star-Spangled Girl,University of Tennessee Theatre Department,"Simon, Neil",,,,"Mashburn, Robert",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,,1969-70,,"Knoxville, Tenn. : The University of Tennessee",1970-07-16,Text,,image/jpeg,0235,,,English,,"July 16-18, 20-22, 24, 1970",0012_003049_000853.pdf,2402874,
611,0,0012_003049_000852,Dracula,1,650,Dracula,University of Tennessee Theatre Department,"Deane, Hamilton","Balderston, John L.","Stoker, Bram",,"Harris, Albert",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,,1969-70,,"Knoxville, Tenn. : The University of Tennessee",1970-07-02,Text,,image/jpeg,0235,,,English,,"July 2-4, 6-8, 10, 1970",0012_003049_000852.pdf,2777284,
612,0,0012_003049_000851,Once Upon A Mattress,1,650,Once Upon A Mattress,University of Tennessee Theatre Department,"Thompson, Jay","Baker, Marshall","Fuller, Dean",,"Harris, Albert","Green, C. Edward (Music)",,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,,1968-69,,"Knoxville, Tenn. : The University of Tennessee",1969-08-14,Text,,image/jpeg,00235,,,English,,"Aug 14-16, 19-22, 1969",0012_003049_000851.pdf,3111680,
613,0,0012_003049_000850,The Children's Hour,1,650,The Children's Hour,University of Tennessee Theatre Department,"Hellman, Lillian",,,,"Harris, Albert",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,,1967-68,,"Knoxville, Tenn. : The University of Tennessee",1968-07-04,Text,,image/jpeg,0235,,,English,,"July 4-6, 9-12, 1968",0012_003049_000850.pdf,2751534,
614,0,0012_003049_000849,The Waltz Of The Toreadors,1,650,The Waltz Of The Toreadors,University of Tennessee Theatre Department,"Anouilh, Jean",,,,"Harris, Albert",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,,1967-68,,"Knoxville, Tenn. : The University of Tennessee",1968-03-28,Text,,image/jpeg,0235,,,English,,"Mar 28-30, Apr 2-5, 1968",0012_003049_000849.pdf,2755960,
615,0,0012_003049_000848,Middle Of The Night,1,650,Middle Of The Night,University of Tennessee Theatre Department,"Chayefsky, Paddy",,,,"Soper, Paul L.",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,,1967-68,,"Knoxville, Tenn. : The University of Tennessee",1968-01-18,Text,,image/jpeg,0235,,,English,,"Jan 18-20, 23-26, 1968",0012_003049_000848.pdf,2651783,
616,0,0012_003049_000847,Annie Get Your Gun,1,650,Annie Get Your Gun,University of Tennessee Theatre Department,"Berlin, Irving",,,,"Fields, Fred","Hunnicutt, Charles (Music)",,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,,1965-66,,"Knoxville, Tenn. : The University of Tennessee",1966-08-10,Text,,image/jpeg,0235,,,English,,"Aug 10-13, 16-18, 1966",0012_003049_000847.pdf,2689172,
